id,duration,distance,calories,heart_rate,avg_altitude,max_altitude,ascent,descent,number_of_hills,distance_between_hills,number_of_intervals,average_interval_duration,longest_interval,activity_type
537,8611.0,50036.57,761,132.81914144968331,526.292231016386,,942.0000305175781,1099.0000305175781,9,50018.319543457445,18,304.6111111111111,795.0,Biking
538,9240.0,39313.840000000004,1148,135.4382960035134,59.76942490877893,,1022.2000194340944,1027.000018671155,17,39299.85328350228,14,434.2142857142857,1751.0,Biking
539,6775.0,28800.5,621,116.28638855054811,32.08518234590178,,484.9999866783619,492.5999870598316,0,28800.5,17,281.52941176470586,1237.0,Biking
540,9012.0,33673.47,842,148.48560460652592,1036.7544067249182,,503.79931640625,502.79931640625,10,33670.60353181808,10,567.3,1286.0,Biking
541,3493.0,18245.0,441,120.24704184704184,749.0004007113478,,500.7999267578125,500.99993896484375,6,18241.36738535356,8,341.25,720.0,Biking
543,10415.0,38619.02,933,140.27131549944895,326.3179826493088,,1258.4000091552734,1289.000015258789,13,38603.68908925491,15,407.8666666666667,1278.0,Biking
544,11797.0,60415.78,831,121.19045582827333,775.1277558783469,,1631.3996276855469,1634.7995910644531,17,60365.89713301307,18,506.27777777777777,1663.0,Biking
546,7155.0,51511.58,691,137.37436833239752,253.89231336895915,,692.8000335693359,675.4000091552734,5,51505.14204085345,9,610.7777777777778,2608.0,Biking
547,11889.0,70335.31,1656,139.26067691147355,207.35131624830805,,825.8000717163086,826.6000595092773,5,70327.8523597622,18,437.3888888888889,1222.0,Biking
548,14773.0,102199.64,1230,135.31091449505772,370.6319763843855,,1486.9999237060547,1494.7999114990234,10,102171.2305551706,9,1320.0,3923.0,Biking
549,3729.0,16816.28,367,147.90760127446518,497.52389618044936,,472.9999694824219,492.79998779296875,7,16809.72294366796,3,672.0,1026.0,Biking
55,6179.0,33475.63,499,124.520955165692,720.3815776187929,,836.39990234375,843.7999267578125,8,33466.69476112297,10,493.6,2703.0,Biking
551,11586.0,62823.89,1694,134.37339576829692,687.5503065511398,,1332.4002380371094,1326.0002136230469,14,62805.23096853786,14,613.5,1902.0,Biking
552,7624.0,24548.22,660,137.06989467925044,628.7835776918914,,956.599853515625,946.599853515625,13,24537.500613886277,18,201.22222222222223,924.0,Biking
553,1204.0,5.0,99,120.84397163120568,428.8255338195368,,2.20001220703125,2.4000244140625,0,5.0,2,412.5,780.0,Biking
554,5426.0,17756.37,869,149.4254296802809,894.3217884666634,,784.8002319335938,692.4002685546875,10,17746.798621343867,8,359.0,566.0,Biking
