id,duration,distance,calories,heart_rate,avg_altitude,max_altitude,ascent,descent,number_of_hills,distance_between_hills,number_of_intervals,average_interval_duration,longest_interval,activity_type
104,7133.0,65301.97,1526,135.41379794857383,282.68107339554297,,1064.2003173828125,1067.6003112792969,4,65296.50782072832,9,409.0,676.0,Biking
1040,6874.0,24030.76,1295,129.0323819978046,286.5712406229633,,277.3998107910156,271.5998229980469,0,24030.76,2,3000.5,5941.0,Running
1041,3152.0,11696.45,671,131.69143446852425,303.9073260831882,,133.2000732421875,131.80007934570312,0,11696.45,4,532.0,945.0,Running
1042,11006.0,37545.68,2354,140.21880227500836,297.4811643649599,,370.4006042480469,359.4006042480469,1,37545.430055673474,4,2455.5,6317.0,Running
1044,6652.0,61581.95,1267,127.30096940321114,208.08788251486808,,910.0002059936523,994.8002090454102,0,61581.95,4,1464.75,2884.0,Biking
1047,11855.0,94267.63,1662,129.7825815838703,336.57530648820835,,1383.7997741699219,1378.5997619628906,9,94242.75672705335,13,643.5384615384615,1998.0,Biking
105,3233.0,10743.85,677,134.18657718120807,291.7924927412345,,43.5999755859375,65.0,0,10743.85,2,1373.5,2747.0,Running
1051,3102.0,11246.82,765,139.1346153846154,320.57041296468805,,164.19992065429688,164.39993286132812,1,11246.45143232845,4,399.25,912.0,Running
1052,2401.0,8647.26,572,129.0512367491166,293.007067784825,,55.599761962890625,38.599761962890625,0,8647.26,2,976.0,1952.0,Running
1054,7775.0,60609.57,1214,109.07149666348904,811.4642519674882,,1157.1990966796875,1116.3991088867188,0,60609.57,9,600.0,2253.0,Biking
1055,6613.0,25006.19,1534,145.20887445887445,346.31720789789637,,189.20065307617188,189.400634765625,0,25006.19,2,2684.5,5369.0,Running
1062,7370.0,65215.4,1504,131.22173010380624,314.8113844092296,,671.3998718261719,665.1998901367188,3,65206.52695886746,7,832.4285714285714,1844.0,Biking
1063,1583.0,4813.25,347,130.28045325779036,290.32068018062256,,28.600128173828125,23.400115966796875,0,4813.25,3,352.6666666666667,516.0,Running
1065,4516.0,16325.7,865,126.07993197278911,40.5586734718206,,138.60000610351562,144.60000610351562,0,16325.7,2,1806.0,3436.0,Running
1067,12672.0,99092.5,2435,134.76816031171722,294.4627887581792,,1215.4004516601562,1210.4004516601562,4,99088.2834925282,10,774.7,3310.0,Biking
1069,9314.0,81340.3,1951,135.5877353415815,336.56376547318365,,3216.199951171875,3215.9999389648438,20,81338.50489074837,6,1150.3333333333333,2464.0,Biking
107,3000.0,10919.13,674,129.37693389592124,362.0399437755472,,66.20013427734375,52.600128173828125,0,10919.13,2,924.0,1247.0,Running
1070,7998.0,69589.06,1565,129.2901006497643,351.72656392692716,,2890.9996032714844,2892.799591064453,18,69586.37564033324,4,1438.5,2779.0,Biking
1073,1404.0,4754.16,374,133.55494505494505,372.4489011659727,,41.60003662109375,37.200042724609375,0,4754.16,2,451.5,894.0,Running
1076,5662.0,41038.72,1147,121.83485909172501,86.41482141067165,,1000.600036084652,995.2000383734703,8,41029.629947428104,8,510.375,1483.0,Biking
1077,7295.0,64249.03999999999,1695,133.60804020100502,329.03584094263834,,563.599853515625,572.599853515625,7,64239.17920388571,7,752.5714285714286,1369.0,Biking
1078,5390.0,18374.870000000003,1118,144.3967302452316,730.3047403527866,,182.79986572265625,178.79986572265625,0,18374.870000000003,6,556.0,1968.0,Running
1079,14840.0,140073.86000000002,3410,141.57676464427843,468.1939863330303,,1752.201171875,1256.4011535644531,5,139924.24486307488,10,904.7,3509.0,Biking
1080,2531.0,8304.33,504,135.54535637149027,72.53110148221833,,230.39998626708984,199.79998779296875,0,8304.33,9,109.0,199.0,Running
1086,5461.0,20276.51,1314,138.7518337408313,494.7594131992032,,232.00018310546875,228.2001953125,0,20276.51,2,2313.0,4199.0,Running
1089,3896.0,32091.59,347,135.08069760567543,131.47944460905168,,338.1999125480652,644.9999117851257,1,32089.58527340444,6,398.8333333333333,898.0,Biking
1093,4953.0,42586.54,866,121.75470933765445,267.7921411407267,,654.7995758056641,646.7995758056641,1,42585.194759765545,3,1284.6666666666667,3022.0,Biking
1095,3021.0,10843.84,766,141.42705882352942,352.807529260972,,136.79998779296875,131.79998779296875,0,10843.84,4,629.25,2005.0,Running
1098,2412.0,8455.74,556,125.64465408805032,12.84433959827483,,71.00000381469727,71.00000381469727,0,8455.74,2,961.0,1884.0,Running
110,2847.0,9957.999999999998,740,148.8390052356021,233.82251286132174,,136.800048828125,136.0000457763672,0,9957.999999999998,2,1393.5,2754.0,Running
1100,993.0,3234.65,219,134.73214285714286,306.4625004359654,,21.600189208984375,17.8001708984375,0,3234.65,2,164.0,195.0,Running
1102,9442.0,75342.95,1350,133.83580948219358,222.90887046282225,,845.3998413085938,818.1998443603516,0,75342.95,4,2155.75,5651.0,Biking
1107,5458.0,14795.02,1053,151.20892626131953,324.76946999770706,,192.59963989257812,189.39962768554688,0,14795.02,5,674.4,1730.0,Running
111,6206.0,23769.2,1426,150.67990226023213,294.95675017881774,,139.40023803710938,125.40023803710938,0,23769.2,4,1177.75,2880.0,Running
1110,2407.0,8635.220000000001,636,151.87935323383084,286.6300994341646,,131.99996948242188,141.5999755859375,0,8635.220000000001,5,237.0,481.0,Running
1111,6105.0,22954.67,1684,141.6941520467836,349.01029261538855,,261.19970703125,253.59970092773438,0,22954.67,3,1704.0,3546.0,Running
1112,8544.0,70450.34,1264,119.90912586516278,364.3503973285408,,484.1994323730469,481.59942626953125,0,70450.34,13,382.61538461538464,2478.0,Biking
1113,262.0,1946.05,32,128.7490494296578,285.45399341655775,,17.800018310546875,26.800018310546875,0,1946.05,1,14.0,14.0,Biking
1119,5555.0,19451.82,1220,130.87844190732034,43.79180658884381,,202.40004087984562,206.0000407844782,1,19451.4325319,3,1593.0,3776.0,Running
1122,90837.0,540.31,372,119.65615141955836,294.360880951024,,27.5999755859375,59.0,0,540.31,2,1128.5,2213.0,Biking
1123,3961.0,12212.949999999999,885,140.57677419354837,24.072387120646816,,244.99999237060547,263.5999946594238,0,12212.949999999999,18,107.0,350.0,Running
1124,9262.0,25230.56,1747,142.60177271288381,942.0365937931246,,647.7996826171875,647.5996704101562,7,25224.67032104515,10,550.7,2810.0,Running
1125,1223.0,4359.709999999999,260,134.25766871165644,291.586504228276,,45.59991455078125,23.39990234375,0,4359.709999999999,2,368.5,693.0,Running
1127,7490.0,24241.69,1513,130.37964176496286,311.96321514591267,,344.5995788574219,334.39959716796875,2,24240.010926348536,4,1344.5,3804.0,Running
1129,7637.0,44034.88,1236,131.91788735300184,410.31384375564136,,434.2001953125,425.40020751953125,4,44028.25589377204,5,752.0,2038.0,Biking
1131,7949.0,67532.97,1466,141.71552383380066,308.41376498278504,,698.2005615234375,704.8005676269531,0,67532.97,4,1227.0,2727.0,Biking
1132,1802.0,7755.84,575,152.92047377326566,275.87478854571503,,108.19989013671875,94.39990234375,0,7755.84,2,621.5,1109.0,Running
1134,19015.0,107919.26,2399,131.87185251798562,350.6717626310938,,1168.4003448486328,1136.4003448486328,2,107918.87598033708,17,517.1764705882352,2225.0,Biking
1135,9328.0,77145.65000000001,1976,142.70607722184144,404.23424716537227,,1197.1994018554688,899.1994018554688,7,77137.000233503,7,1076.857142857143,1970.0,Biking
1136,15355.0,139483.21999999994,3601,124.55624872855496,404.18298203074346,,1242.800048828125,1263.0000610351562,8,139473.93042075343,8,1363.0,3671.0,Biking
1137,3636.0,13451.77,958,141.17724288840262,289.39802985326986,,106.19976806640625,118.19976806640625,0,13451.77,2,1557.0,2682.0,Running
1138,5000.0,42156.03,772,116.00672097759674,236.62061110300348,,590.0000610351562,594.4000701904297,0,42156.03,3,1496.6666666666667,3189.0,Biking
1139,9122.0,77625.23999999999,1949,132.55818628545902,795.4384150913784,,1094.1997680664062,1060.7997436523438,3,77622.77260425399,6,1009.5,4574.0,Biking
114,6606.0,25612.620000000003,1438,143.8181818181818,143.28062773370124,,222.59994506835938,217.3999481201172,0,25612.620000000003,2,3032.5,5655.0,Running
1140,10406.0,81689.67,1521,140.22489082969432,258.1138547524047,,1008.0002899169922,996.2002868652344,3,81688.67389866464,9,1015.0,4953.0,Biking
1142,592.0,6565.94,236,165.75379426644182,646.4084319296414,,60.39996337890625,45.39996337890625,0,6565.94,2,185.5,333.0,Biking
1143,19939.0,152477.37,3621,131.6767168198583,128.42886246569046,,4231.799999237061,4226.000011444092,30,152449.2961939899,13,1131.076923076923,4061.0,Biking
1146,6477.0,53220.56999999999,1252,120.21689785624211,346.1309267888304,,601.2003173828125,608.8003234863281,2,53220.05302648034,8,613.875,2461.0,Biking
1147,5146.0,39567.56,640,135.17082683307333,229.28178627740203,,819.599853515625,803.599853515625,6,39564.42437575837,8,299.25,497.0,Biking
1149,7211.0,60967.87,1589,117.54513888888889,365.13514780458553,,678.1998901367188,683.7998962402344,5,60961.511885533226,6,1080.3333333333333,2401.0,Biking
115,10590.0,74959.06999999999,2107,129.4645078275788,96.94555577661936,,941.9999980926514,927.399995803833,8,74946.21414596945,10,673.1,3598.0,Biking
1151,3312.0,25088.61,491,113.07532784385484,300.09069841902004,,404.3998107910156,403.59979248046875,0,25088.61,5,505.8,1166.0,Biking
1156,4365.0,34160.1,620,132.1703387822791,369.5695335028494,,1540.9999694824219,1596.9999694824219,4,34158.97986070235,4,670.0,1808.0,Biking
116,9246.0,88448.72,2092,130.36073258475963,313.51542581899025,,1156.3994445800781,1160.7994689941406,0,88448.72,5,996.6,1794.0,Biking
1161,11266.0,91712.23000000001,2123,128.50357313006194,476.67701469840307,,1123.400146484375,1108.0001525878906,6,91697.97845309196,7,1234.857142857143,3927.0,Biking
1165,593.0,1776.85,146,123.27397260273973,275.4095881213881,,25.60009765625,29.40008544921875,0,1776.85,1,79.0,79.0,Running
1167,3001.0,10594.35,594,121.54433497536945,340.93078850055565,,120.80007934570312,116.60006713867188,0,10594.35,2,1271.5,2072.0,Running
1168,4914.0,16928.11,1174,146.69605568445476,313.9998842137596,,278.4000549316406,273.2000427246094,0,16928.11,14,197.0,1057.0,Running
1169,19945.0,145553.23,3729,135.54859484777518,408.68306797751217,,2316.198944091797,2313.198944091797,13,145536.67426747584,11,1242.909090909091,2980.0,Biking
1172,11440.0,105926.51,2946,141.96878473508707,426.10985559814725,,871.6007385253906,863.8007202148438,3,105918.37252469477,5,1157.0,3406.0,Biking
1173,7284.0,50556.18,1099,131.54781054512958,150.24235914774087,,533.1998596191406,538.599853515625,5,50550.65284319695,4,1630.75,4142.0,Biking
1174,3800.0,32480.84,699,127.08663160808193,18.295156365710547,,271.0,266.7999997138977,0,32480.84,3,911.6666666666666,1841.0,Biking
1176,1801.0,7812.02,564,152.9703947368421,276.2309206912392,,67.79998779296875,70.0,0,7812.02,2,616.0,1232.0,Running
1182,18387.0,135083.36000000002,4023,131.00160164740876,247.02417963532648,,2465.8001942634583,2600.2001881599426,26,135021.38768752207,16,833.1875,3052.0,Biking
1183,4534.0,17083.17,1018,134.570943075616,287.89005971177716,,130.20010375976562,133.0001220703125,0,17083.17,2,1844.5,2927.0,Running
1184,8676.0,80859.38,2301,142.31395214426078,370.7073617201382,,934.800048828125,936.2000427246094,4,80849.34300744241,9,545.6666666666666,1057.0,Biking
1187,7282.0,66257.92000000001,1799,126.37993375655535,489.15546067117396,,566.7999572753906,574.5999755859375,3,66251.81560111354,5,1061.6,2510.0,Biking
1192,7286.0,47124.71000000001,1218,139.5199548192771,369.5652761763982,,904.9999389648438,913.5999450683594,7,47117.02492138993,6,987.6666666666666,2034.0,Biking
1196,2823.0,23230.2,559,106.36428065201984,341.33208192171526,,198.0001220703125,192.80010986328125,1,23228.32205374064,4,566.25,888.0,Biking
1197,6061.0,19171.539999999997,1136,152.9764423076923,610.327595431988,,187.0009765625,204.0009765625,0,19171.539999999997,6,604.3333333333334,1061.0,Running
1200,7977.0,30558.48,1874,139.75374531835206,288.5477525803927,,292.0001678466797,192.60015869140625,0,30558.48,3,2270.0,5579.0,Running
1201,8366.0,65367.4,892,127.9675395197297,274.58329928170156,,877.4001770019531,879.0001678466797,4,65357.428205115204,6,1129.0,2049.0,Biking
1202,4831.0,45396.42,1027,132.97136842105263,266.7982316701789,,632.400146484375,623.8001403808594,0,45396.42,10,244.5,605.0,Biking
1209,4442.0,13870.81,910,140.38516918646508,338.9802735385661,,237.79983520507812,257.7998352050781,0,13870.81,3,1139.0,3203.0,Running
1211,3819.0,13882.98,1026,146.4617737003058,245.67074379643898,,75.39996337890625,76.79995727539062,0,13882.98,2,705.0,752.0,Running
1213,15429.0,86238.5,2667,141.42792830345977,547.8832014512129,,1970.2002041339874,1977.6002041101456,20,86195.30535294245,12,690.25,1944.0,Biking
1214,12685.0,64830.39,1678,131.51010509296685,181.34490412183774,,1550.199951171875,1538.199951171875,16,64785.90496144767,13,792.0769230769231,2666.0,Biking
1215,2871.0,10016.320000000002,695,152.909900990099,42.046534785657826,,83.80000686645508,88.80000686645508,0,10016.320000000002,8,193.625,216.0,Running
1216,3108.0,10743.13,856,134.02960969044415,63.08156112321774,,77.39998626708984,68.39998626708984,0,10743.13,2,608.0,687.0,Running
1219,2402.0,8799.18,662,138.13628899835797,289.01839027342146,,52.40008544921875,45.200103759765625,0,8799.18,2,1026.0,1975.0,Running
122,11543.0,103042.47,2814,138.23863534071472,321.3705984976181,,949.60009765625,931.4000854492188,3,103037.5602028005,7,1132.7142857142858,4078.0,Biking
1220,8005.0,50190.44,1083,121.62605548854042,308.04576933073747,,942.4001770019531,944.0001831054688,4,50188.69836104166,4,1207.75,2239.0,Biking
1222,6655.0,61084.95000000001,1174,125.06962222916016,393.88901025520204,,580.7998657226562,575.9998474121094,0,61084.95000000001,9,321.55555555555554,950.0,Biking
1224,14075.0,122664.0,3184,137.85274923111544,484.05031877282624,,2465.1993103027344,1965.3993225097656,11,122658.06790018416,9,1069.6666666666667,4121.0,Biking
1226,14370.0,116712.43999999999,2831,133.4486964840947,27.397145805348053,,1689.7999497056007,1679.1999499201775,0,116712.43999999999,9,731.0,979.0,Biking
1228,10160.0,83858.37,1931,131.3887597291014,277.4175477999112,,975.1999664306641,976.7999572753906,2,83857.38884461542,5,1695.4,4485.0,Biking
123,2799.0,24767.49,546,103.81252249010436,303.66354756665856,,111.599609375,107.39959716796875,0,24767.49,2,1277.5,2418.0,Biking
1230,11796.0,97649.39000000001,1729,131.79407288029367,307.0027935415045,,1033.5998840332031,1038.1998901367188,0,97649.39000000001,8,1070.0,3824.0,Biking
1231,5720.0,21261.06,1154,142.54741000877962,969.599386078911,,539.2005004882812,538.6004638671875,4,21257.192011901294,9,342.6666666666667,1926.0,Running
1232,7419.0,61762.67,1477,131.95715663314508,52.18721936888774,,1036.3999786376953,1047.1999816894531,8,61757.62137854633,11,552.9090909090909,2140.0,Biking
1235,11428.0,78068.03999999998,1463,130.71475481611208,84.68899556459884,,1625.0000132918358,1611.8000134825706,25,78050.72699935583,23,296.8695652173913,2144.0,Biking
1236,5691.0,18716.24,1295,141.11815561959654,368.8305473950594,,445.79974365234375,446.3997497558594,5,18714.03412131686,3,1552.3333333333333,4051.0,Running
1237,6011.0,53978.68,1462,126.57164328657315,377.04112112251556,,621.0004272460938,617.6004333496094,2,53976.247387822936,7,627.0,2512.0,Biking
1242,1833.0,6581.2,477,138.13636363636363,330.5919568255231,,81.19989013671875,79.99990844726562,0,6581.2,2,639.0,1036.0,Running
1247,10617.0,88002.1,1578,135.94802052076275,766.568115240283,,1207.8015747070312,1249.0015258789062,9,87996.42632986023,9,899.4444444444445,2666.0,Biking
1248,10325.0,73103.12,2179,136.02659904781618,861.0526798373791,,1212.8003540039062,1171.8003540039062,12,73074.94353036079,12,506.9166666666667,2168.0,Biking
125,1078.0,8993.77,153,107.21664994984955,363.30681357832856,,64.80020141601562,184.40017700195312,0,8993.77,4,145.5,235.0,Biking
1252,2859.0,22555.59,526,123.98081888601992,179.5250461624804,,214.79991149902344,220.99990844726562,0,22555.59,3,790.0,1267.0,Biking
1254,7229.0,59781.770000000004,1593,134.77251118568233,306.6214114356424,,976.2000427246094,969.800048828125,4,59770.595904028036,6,889.0,1306.0,Biking
1258,3068.0,10378.86,576,128.22551546391753,295.765463524258,,92.39996337890625,90.39996337890625,0,10378.86,2,1301.5,2385.0,Running
1260,12096.0,100481.66,2473,138.08138379550175,302.1138830742273,,1447.7994689941406,1451.7994689941406,4,100478.65914845129,7,1314.857142857143,3324.0,Biking
1261,7853.0,67913.60999999999,1407,142.30777808753834,321.94546951196105,,591.6004028320312,584.0003967285156,0,67913.60999999999,11,265.27272727272725,1235.0,Biking
1262,3635.0,13386.64,734,161.05534779356768,291.34270779161017,,208.60003662109375,203.40005493164062,0,13386.64,4,373.75,508.0,Running
1263,3197.0,28623.199999999997,611,139.6296168450121,76.52956585453593,,132.19985961914062,132.99986267089844,0,28623.199999999997,4,472.75,674.0,Biking
1265,4299.0,32142.76,656,116.38011834319526,279.3752956218873,,338.5999450683594,341.5999450683594,0,32142.76,3,1371.0,2728.0,Biking
1266,3551.0,11530.74,794,135.44174410293067,41.59871520560439,,236.79998779296875,260.1999855041504,0,11530.74,15,125.06666666666666,327.0,Running
1268,7230.0,56543.86,912,120.87561055030935,134.27929917958883,,1158.3999930173159,1163.7999926358461,14,56534.060678697475,9,676.6666666666666,3739.0,Biking
1269,5557.0,39692.69,662,123.96981553940749,39.462045825855434,,746.2000650912523,719.800065472722,4,39689.23758383567,11,408.09090909090907,1593.0,Biking
127,1671.0,5765.79,409,130.877030162413,290.9763342200188,,38.39996337890625,43.799957275390625,0,5765.79,3,420.3333333333333,945.0,Running
1270,7307.0,57299.560000000005,1157,136.32187586974672,318.91082663022473,,926.2000732421875,924.2000732421875,5,57282.69672059596,11,400.6363636363636,1261.0,Biking
1271,10553.0,61399.28,1296,132.3335265140539,384.5280207078791,,1156.8000183105469,1161.0000305175781,0,61399.28,11,469.54545454545456,1712.0,Biking
1272,1201.0,4163.09,302,131.61184210526315,133.14605210956773,,35.799957275390625,31.599960327148438,0,4163.09,2,311.5,616.0,Running
1276,412.0,1335.37,103,119.41935483870968,753.5919317430065,,7.40008544921875,16.2000732421875,0,1335.37,2,161.0,319.0,Running
1278,9042.0,82382.85,2129,128.4944171505136,47.228389689920604,,1216.9998472630978,1213.7998465001583,3,82381.18528958673,8,811.625,1887.0,Biking
1280,3771.0,11623.45,649,138.75,386.3439776845222,,87.99993896484375,80.59991455078125,0,11623.45,7,256.57142857142856,509.0,Running
1283,4504.0,17383.11,1111,134.73099415204678,15.802339170901487,,224.99998539686203,216.3999850153923,1,17382.885008940975,2,1595.5,3051.0,Running
1285,6049.0,53227.43,728,119.59935454126325,351.56215485068753,,511.9998474121094,493.1998596191406,5,53219.16541134328,4,1193.25,3089.0,Biking
1286,1993.0,12049.26,277,128.2952981651376,526.8869265985052,,300.00006103515625,275.800048828125,2,12043.535867125132,5,202.0,394.0,Biking
1288,3001.0,10610.86,655,141.98609179415854,333.7696809092218,,58.400146484375,57.000152587890625,0,10610.86,2,1339.0,2658.0,Running
1290,6571.0,48314.270000000004,524,131.7164956590371,310.29720873698096,,780.0002899169922,774.2003021240234,8,48294.10854862805,15,276.93333333333334,865.0,Biking
1294,7171.0,66230.1,1792,131.08157268784106,252.2587098713703,,555.5999908447266,546.1999969482422,5,66220.81517688588,6,680.0,1149.0,Biking
1295,6748.0,57394.17,1253,122.5912680673521,298.76474438301943,,529.5997314453125,529.7997131347656,0,57394.17,2,3203.0,6132.0,Biking
1296,1286.0,4067.93,287,115.10619469026548,104.20766950849234,,23.199974060058594,22.399978637695312,0,4067.93,2,492.5,817.0,Running
1299,3608.0,13527.95,924,141.77662037037038,294.37800894843207,,120.80014038085938,57.800140380859375,0,13527.95,2,1685.5,3365.0,Running
1301,3636.0,13490.800000000003,953,145.77038626609442,54.87660939294381,,70.79999542236328,79.99999618530273,0,13490.800000000003,2,1566.5,3112.0,Running
1304,1167.0,11963.38,200,123.83462532299741,333.85244201817056,,64.00015258789062,90.20013427734375,0,11963.38,1,483.0,483.0,Biking
1305,5166.0,45951.43,899,119.52185792349727,288.742154260616,,437.20013427734375,435.20013427734375,0,45951.43,2,2547.0,5063.0,Biking
1306,4407.0,41492.76,610,127.24122807017544,237.55964904919006,,256.3999938964844,253.39999389648438,0,41492.76,3,879.0,1767.0,Biking
1309,10372.0,90455.48,2604,130.6882192315194,469.4963725829459,,1048.6000366210938,598.8000183105469,8,90444.40397773961,10,892.7,2121.0,Biking
131,8822.0,56681.87000000001,1226,132.17145899893504,373.99619656169176,,1133.5999755859375,1133.1999816894531,0,56681.87000000001,11,416.3636363636364,1392.0,Biking
1311,13459.0,102316.63,2972,132.66225265217065,314.18507252768444,,1627.7999877929688,1482.6000061035156,9,102294.5165980447,14,498.42857142857144,3340.0,Biking
1315,3225.0,25078.17,643,136.18660812294183,197.57980206821412,,373.7999954223633,181.79999542236328,3,25071.199108787452,3,734.6666666666666,1199.0,Other
1317,3732.0,12882.82,711,126.24248704663212,17.203316061669682,,133.20001535117626,122.2000148743391,0,12882.82,3,902.6666666666666,2334.0,Running
1320,3591.0,26774.97,473,117.03062960862167,496.8097562914333,,342.8001403808594,879.0001525878906,2,26773.045449539542,7,243.42857142857142,1041.0,Biking
1322,15246.0,121973.8,3237,136.55729896329504,336.39284109007116,,2684.998992919922,2686.5989990234375,11,121961.94566184611,9,1068.5555555555557,3289.0,Biking
1323,4767.0,18351.199999999997,1248,154.03988095238094,313.145595459711,,238.199951171875,236.99993896484375,0,18351.199999999997,2,1806.5,3578.0,Running
1326,3613.0,13364.83,863,130.69497206703912,291.91351969628363,,94.60006713867188,135.2000732421875,0,13364.83,2,1444.0,2858.0,Running
1327,4079.0,13878.1,1017,144.27854671280278,336.7221456085522,,106.79998779296875,99.39999389648438,0,13878.1,4,688.0,1491.0,Running
133,9309.0,73489.17,1842,137.01433189655174,311.66543868430034,,991.9989929199219,992.3990173339844,6,73478.54983831428,9,750.2222222222222,3281.0,Biking
1333,14803.0,104813.58,1859,130.6567664135775,182.34153642312515,,1423.2000682651997,1423.8000438511372,7,104806.09521282451,12,917.1666666666666,4276.0,Biking
1337,8366.0,65550.14,856,114.2728387492336,380.19006731979397,,848.7991027832031,855.3991088867188,5,65546.44778930309,11,573.8181818181819,2047.0,Biking
1340,7884.0,27177.09,1648,139.23902059852313,208.82440726987778,,493.0000915527344,482.0000915527344,3,27175.058223627017,3,2279.3333333333335,4844.0,Running
1342,4656.0,39702.36,885,129.13080270793037,240.63481642983177,,469.80010986328125,485.2001037597656,0,39702.36,5,463.0,968.0,Biking
1343,23236.0,188449.09,5372,130.6882576108078,237.7179812595318,,2311.7995738983154,2294.9995861053467,20,188417.8168546013,8,2415.5,6583.0,Biking
1348,13597.0,120083.57999999999,2944,138.8631411530815,344.4373120651093,,2787.3994140625,2788.599395751953,15,120080.95295209093,12,765.5,2259.0,Biking
1349,10958.0,86208.61000000002,1465,128.26982739785885,190.49733849449723,,1540.6000480651855,1515.200050354004,15,86157.47816121824,12,604.5,1290.0,Biking
135,2820.0,9811.06,614,128.26153846153846,291.4590771484375,,46.400299072265625,43.200286865234375,0,9811.06,3,673.6666666666666,1653.0,Running
1350,4343.0,30125.15,445,114.66549295774648,278.73626738534847,,225.19998168945312,221.79998779296875,0,30125.15,3,1021.3333333333334,2503.0,Biking
1354,10595.0,76044.34,1824,121.74468293639126,361.39635404941794,,2160.5997924804688,2162.1997680664062,8,76042.3194307551,5,1410.4,3511.0,Biking
1355,5443.0,10756.869999999999,610,147.8765306122449,388.0122445865553,,80.99996948242188,73.79998779296875,0,10756.869999999999,4,739.0,1993.0,Running
1361,7574.0,65360.63,1463,130.50510204081633,316.90706238915664,,1919.800048828125,1920.800048828125,10,65356.27784382967,6,1055.0,2794.0,Biking
