id,duration,distance,calories,heart_rate,avg_altitude,max_altitude,ascent,descent,number_of_hills,distance_between_hills,number_of_intervals,average_interval_duration,longest_interval,activity_type
1147,15479.0,60469.6,1925,145.69242985706722,450.66037572332635,,1386.1999206542969,1283.5999145507812,16,60464.485766291284,19,468.36842105263156,2759.0,Biking
1148,626.0,1751.07,114,120.68899521531101,896.2861238567833,,28.00006103515625,25.800048828125,0,1751.07,2,257.0,509.0,Biking
1149,6247.0,35744.37,959,133.73130669281687,463.14612713982075,,355.6003723144531,346.6003723144531,2,35740.25836301791,5,583.6,913.0,Biking
1150,9748.0,51424.05,1292,128.81358471719315,446.83552695069636,,819.6000671386719,820.6000671386719,4,51414.69157153559,13,253.23076923076923,753.0,Biking
1151,7373.0,43309.920000000006,762,121.71772105068443,52.637439849153516,,919.3999786376953,911.3999786376953,14,43299.088470679104,11,291.54545454545456,389.0,Biking
1152,4945.0,17226.26,598,138.91575817641228,426.7367686639338,,769.2000122070312,774.2000122070312,9,17222.79610408083,9,245.11111111111111,639.0,Biking
1155,11119.0,64058.24,1063,115.38459633481922,480.5357107660332,,1154.0001831054688,1154.0001831054688,5,64045.46834110625,13,617.6153846153846,2498.0,Biking
1156,1538.0,8436.06,421,171.18376623376622,243.01077916529272,,82.4000244140625,92.4000244140625,0,8436.06,2,633.5,1187.0,Biking
1157,1988.0,11805.0,79,106.51814516129032,1309.0185481348346,,128.39996337890625,839.9999389648438,0,11805.0,3,601.0,1622.0,Biking
1158,2876.0,12204.28,468,129.40252897787144,408.4484149503691,,271.000244140625,269.6002197265625,0,12204.28,8,192.375,349.0,Biking
116,11440.0,16134.9,648,127.33487892838743,485.33777987204843,,612.6000366210938,1153.8000183105469,3,16132.957109785195,2,1298.0,1805.0,Biking
1161,16608.0,100579.73999999999,3622,144.4382287198695,690.7047240584936,,2477.800506591797,2466.4004821777344,13,100521.39263860522,16,554.4375,1609.0,Biking
1162,6799.0,27390.260000000002,1571,176.22384174908902,231.2575743008504,,1769.599868774414,1766.3998718261719,22,27376.655072416735,4,1561.5,4702.0,Biking
1163,4591.0,15222.23,0,147.52258211678833,1072.9084398589864,,1223.2003173828125,361.20025634765625,19,15210.816973609795,6,533.6666666666666,1243.0,Other
1164,4187.0,24448.44,637,122.25084044478925,903.4402377432189,,581.8010864257812,578.8010864257812,4,24443.362501397627,2,816.0,1195.0,Biking
1165,784.0,6215.11,140,130.12804097311138,416.182841868773,,66.80001831054688,65.60000610351562,0,6215.11,2,275.5,513.0,Biking
1168,12532.0,13003.09,1456,148.8709489051095,1211.6542719632973,,1142.2006225585938,1159.0006103515625,9,13000.079425086878,13,537.3846153846154,2525.0,Other
117,7954.0,40353.89000000001,497,97.34834123222748,373.8303051216727,,419.5998840332031,418.19989013671875,3,40349.85817669845,12,350.9166666666667,1084.0,Biking
1171,1393.0,6428.64,268,126.43619322278299,404.1487804177502,,238.79995727539062,204.79995727539062,1,6422.05488521147,2,488.0,973.0,Biking
1173,1695.0,6312.69,172,126.34489402697496,106.62427758894904,,231.20000839233398,225.20000839233398,1,6311.579087261763,2,356.5,695.0,Biking
1174,2199.0,13883.44,338,122.73351523419736,435.02674015699165,,156.00018310546875,36.200164794921875,1,13882.013664462324,2,981.0,1960.0,Biking
1176,10217.0,51388.81,926,112.41323819644755,451.82681057126314,,541.4002380371094,538.2002868652344,4,51385.18125163809,13,362.38461538461536,1255.0,Biking
1177,7765.0,58460.85,1389,131.72128378378378,491.1222192006894,,1290.0007629394531,1276.0007629394531,13,58454.58542982151,12,470.25,3586.0,Biking
1178,598.0,45.32,84,115.74290484140234,732.4186972998617,,10.40008544921875,10.40008544921875,0,45.32,2,266.0,532.0,Biking
118,9084.0,62743.02,769,107.19573226895916,417.67595910367186,,417.99884033203125,412.1988525390625,3,62737.901867492685,15,401.1333333333333,1180.0,Biking
1180,8064.0,37208.06,827,134.84502656164133,515.5211942260094,,874.2008972167969,1164.4008483886719,7,37204.326945792425,9,383.44444444444446,1076.0,Biking
1181,821.0,93.31,184,149.18369829683698,919.0068127708713,,0,1.4000244140625,0,93.31,2,260.0,407.0,Biking
1184,17684.0,69173.3,2483,122.35456961008465,634.334425249626,,1719.5995788574219,1722.1995849609375,13,69137.24591714302,31,291.2903225806452,2225.0,Biking
1185,12060.0,56362.25,1285,124.85207296849087,423.3191045555507,,705.1999816894531,720.3999938964844,7,56343.24965687796,11,813.5454545454545,2190.0,Biking
1187,3316.0,8768.28,538,138.35129440096327,549.7046357946608,,198.79998779296875,186.4000244140625,1,8768.219003055732,3,755.0,1574.0,Running
1188,4957.0,37153.54,908,132.3886083619471,539.1266009246574,,1417.2004089355469,1414.2004089355469,14,37141.59620594308,10,283.0,1206.0,Biking
1189,7293.0,41151.97,714,110.82931176309296,439.7148614689393,,325.6000061035156,291.20001220703125,2,41149.69396766016,9,565.6666666666666,1606.0,Biking
1190,850.0,2310.73,84,108.17743830787309,781.2392479149071,,49.60003662109375,41.79998779296875,0,2310.73,2,201.0,393.0,Biking
1192,5186.0,24088.54,993,138.74373907979034,679.8446906950145,,811.7997436523438,807.3997802734375,5,24083.828652270164,10,307.1,1225.0,Biking
1193,6803.0,29655.57,957,136.48098995695838,720.8340743843418,,867.0000610351562,540.8000793457031,5,29654.161983397946,16,266.25,1718.0,Biking
1194,7151.0,58034.64,1630,143.40814271327866,401.4487420263777,,880.7998962402344,883.39990234375,7,58019.16173393306,12,314.8333333333333,762.0,Biking
1196,4788.0,24339.33,1335,175.4719148047609,487.23445413923633,,705.800048828125,699.2000427246094,13,24339.215987769272,2,2310.0,4508.0,Biking
12,2320.0,292.68,110,102.85163204747775,519.4990975128084,,0,2.79998779296875,0,292.68,4,480.25,1022.0,Biking
1201,6583.0,26123.67,401,117.26005206826729,461.5155335796821,,312.000244140625,195.80023193359375,5,26120.584883924446,3,985.3333333333334,2660.0,Biking
1203,12698.0,96594.6,2271,134.89222975733313,436.95332958671196,,2083.799774169922,2080.799774169922,12,96584.6398613105,18,391.44444444444446,1365.0,Biking
1205,9471.0,45599.0,1361,132.78206396307286,1093.4437185828929,,1363.8006591796875,1302.0006103515625,15,45585.227709399915,8,653.75,2959.0,Biking
1206,5091.0,34237.22,842,132.16003810431056,495.8963558799342,,251.59906005859375,251.99905395507812,0,34237.22,6,368.3333333333333,1352.0,Biking
1208,18459.0,125219.82,2699,134.66922187747156,468.8735900830634,,1605.599853515625,1671.1998291015625,13,125154.79012907436,16,653.9375,3024.0,Biking
1209,1291.0,3725.74,242,129.14064914992272,548.5809900675896,,80.0,102.20001220703125,0,3725.74,2,583.5,1167.0,Running
121,1528.0,4885.74,257,144.3035190615836,182.9184751986059,,174.60009765625,193.20010375976562,0,4885.74,3,311.6666666666667,845.0,Biking
1210,1909.0,4499.56,73,107.14139693356047,689.5428082924701,,44.5999755859375,51.0,0,4499.56,2,707.0,1300.0,Biking
1212,6204.0,18608.46,674,118.57657985794937,31.93055806930792,,461.19999401271343,454.5999936312437,4,18605.839111161444,9,312.3333333333333,813.0,Biking
1214,13956.0,104499.08,2053,138.10466499273159,143.86377687622868,,1269.4000073373318,1277.800006955862,6,104451.76064801586,13,696.9230769230769,1660.0,Biking
1215,2522.0,18556.13,251,100.88743559254856,470.08156948263473,,104.60012817382812,118.40011596679688,0,18556.13,5,365.8,1136.0,Biking
1217,3693.0,24416.89,391,113.7677261613692,450.2138550501095,,271.599853515625,285.599853515625,1,24416.191522754678,5,517.4,1448.0,Biking
1218,3148.0,14269.66,710,172.26709526592637,445.57019249867585,,701.0000915527344,698.4000854492188,6,14263.164600221773,2,1476.5,2950.0,Biking
1219,14636.0,79773.67,2334,129.52312737314463,517.0279428273346,,2049.4000854492188,2037.8000793457031,19,79747.95784265803,16,437.1875,1568.0,Biking
122,4989.0,33943.6,863,119.63400923509336,405.57157207152807,,531.2000427246094,431.0000305175781,4,33940.90432086035,11,306.0,1105.0,Biking
1220,4494.0,24851.34,1098,126.93669250645995,523.8514213069157,,563.60009765625,629.60009765625,6,24845.127784953773,8,330.375,885.0,Biking
1221,3131.0,2190.43,293,134.28334648776638,799.1129450989973,,336.19989013671875,325.19989013671875,4,2189.8993935656945,6,180.0,268.0,Other
1224,8530.0,34981.22,1063,120.47941501781983,520.7178459849176,,1006.3999938964844,1002.6000061035156,11,34961.3148505007,20,224.35,793.0,Biking
1225,9908.0,6475.96,446,120.29448742746615,726.1540125509296,,178.79974365234375,142.59979248046875,0,6475.96,6,297.8333333333333,574.0,Biking
1228,32.0,18012.37,362,82.96969696969697,520.1212213689631,,3.4000244140625,4.20001220703125,0,18012.37,1,4.0,4.0,Biking
1230,2062.0,4977.499999999999,385,147.29622458857696,603.8629244188602,,307.79986572265625,20.999847412109375,2,4974.554106898269,2,628.0,1072.0,Running
1231,5754.0,16516.18,517,134.71310507674144,583.718300180987,,645.6000061035156,647.6000061035156,7,16510.15248684774,12,148.75,539.0,Biking
1232,10764.0,57179.89,2468,137.41698987796804,748.5236369270806,,1818.3997192382812,1814.9996948242188,9,57154.56441773173,8,788.375,1767.0,Biking
1233,27961.0,78647.56,1515,111.72211334313245,493.24576193675404,,1139.2003173828125,1158.6002807617188,11,78623.68706105223,17,358.29411764705884,1612.0,Biking
1234,3627.0,20476.78,811,156.23367318820613,763.3945439985943,,868.8000183105469,28.000030517578125,4,20472.180291761626,2,1095.0,1989.0,Biking
1236,5960.0,14969.7,624,136.46632996632997,52.57878795657495,,346.5999822616577,321.999981880188,4,14960.986488553875,6,319.6666666666667,927.0,Biking
1240,13989.0,40764.259999999995,1110,120.77372902579515,993.205632517484,,1080.3999328613281,1071.5999450683594,4,40747.17984428124,7,754.0,1854.0,Biking
1243,5638.0,30711.4,915,127.181598062954,418.58616368204434,,958.2000198364258,959.0000190734863,6,30692.834175949352,5,729.6,2635.0,Biking
1244,7704.0,35792.19,1187,127.91553586264193,1014.8283299773857,,1022.7991943359375,1021.399169921875,7,35773.30844984307,4,1187.5,4289.0,Biking
1245,1346.0,7229.47,114,101.8596881959911,19.54164812984339,,46.000001430511475,42.400001525878906,0,7229.47,3,355.3333333333333,991.0,Biking
1246,6258.0,31905.879999999997,1082,132.84202875141335,869.1884028786432,,983.2000732421875,986.0000610351562,4,31888.430292281773,10,349.6,2068.0,Biking
1247,13921.0,103204.0,2105,137.3259493670886,417.2148473393565,,877.1999206542969,875.7999572753906,5,103179.58289185526,16,431.5,2844.0,Biking
1248,9665.0,75088.74,1632,127.91938839192844,369.312440180595,,1356.9997863769531,1336.9998168945312,6,75086.38958508005,19,269.89473684210526,1259.0,Biking
1249,2101.0,14784.56,363,135.49494268374914,393.78516538675296,,140.80007934570312,65.2000732421875,1,14782.645505904255,3,413.6666666666667,637.0,Biking
125,5394.0,19378.9,643,137.35096391497777,180.90479500695614,,598.3999938964844,635.3999938964844,3,19377.738454112117,7,376.14285714285717,1761.0,Biking
1250,12740.0,57161.6,1661,133.27807486631016,498.06692511813065,,1491.1998291015625,1494.1998291015625,15,57125.10626133676,17,363.5882352941176,1575.0,Biking
1251,6606.0,49483.759999999995,1172,127.22300290209256,348.0171070532961,,732.80029296875,726.4002990722656,0,49483.759999999995,10,480.1,1850.0,Biking
1252,543.0,2726.13,141,178.59795918367348,608.5204074781768,,206.60000610351562,0,0,2726.13,1,14.0,14.0,Biking
1253,3570.0,12586.6,294,116.11897356143079,34.30015563517577,,169.6000019609928,142.0000015795231,1,12585.862476667391,5,354.4,977.0,Biking
1255,11461.0,85179.93,1664,136.32929564827276,589.6397847301813,,2852.7998046875,2848.3998413085938,22,85159.81870512794,15,404.2,1200.0,Biking
1259,19758.0,124236.32,3034,130.2157358839864,418.1426967659691,,2331.5994567871094,2286.399444580078,22,124112.76099983005,20,580.15,2601.0,Biking
1260,16748.0,124450.04,2162,129.17868692186207,278.97928605450585,,2215.999298095703,2271.5993041992188,15,124435.32730339734,25,412.56,2226.0,Biking
1261,2158.0,17455.44,347,118.89069013432145,464.36062975446623,,120.40020751953125,121.40020751953125,0,17455.44,3,546.3333333333334,1024.0,Biking
1262,8149.0,66125.93,1110,121.992131451053,395.1471895704775,,434.0001220703125,399.8001403808594,4,66118.7509847425,14,361.85714285714283,1859.0,Biking
1263,12150.0,90994.2,1522,127.4709581945986,400.17523490050246,,818.1992492675781,819.1992492675781,3,90988.31413625863,21,338.9047619047619,770.0,Biking
1267,7747.0,25109.32,912,125.67618270799348,890.6289012052237,,868.1997375488281,818.1997375488281,15,25078.547756074113,10,518.1,1714.0,Biking
1268,15518.0,101656.06,2564,139.92708492731447,128.34651583267723,,1537.2000985145569,1543.0000977516174,7,101638.30270077154,18,485.27777777777777,1523.0,Biking
1270,14525.0,46073.740000000005,1854,132.88530492836247,186.71808043564295,,2114.8000497967005,2096.800047889352,9,46049.68535069069,10,706.2,1167.0,Biking
1274,2584.0,6387.289999999999,362,149.60604870384918,705.0349570586751,,468.99993896484375,24.59991455078125,3,6386.913835652639,1,198.0,198.0,Running
1275,5407.0,27508.95,773,124.44693461752176,802.8643122057942,,754.9999084472656,348.5998840332031,5,27495.785633653402,8,459.25,1689.0,Biking
1277,2691.0,11098.23,373,131.52659110723627,425.367916356613,,310.4001770019531,329.4001770019531,2,11096.209984242316,5,267.0,442.0,Biking
1278,14400.0,60565.46000000001,2623,142.61595805685263,974.2554584103616,,1855.8001403808594,1856.8001403808594,11,60526.5337798276,12,691.75,2839.0,Biking
1279,8323.0,72461.29000000001,1600,142.09143870314082,477.1699340611606,,1108.9998779296875,1225.7998657226562,7,72451.39441053165,9,629.7777777777778,2562.0,Biking
128,2840.0,4285.78,488,135.87100175746923,1153.429104372906,,1007.6000366210938,0.79998779296875,1,4282.206881470191,4,465.0,1026.0,Running
1280,7812.0,67219.88,1057,135.44678911032955,444.3389344796144,,712.7998046875,623.7998352050781,10,67208.99012651469,6,964.6666666666666,2585.0,Biking
1281,12843.0,60585.82,1836,158.0918404683498,246.33673622317687,,2555.600118637085,2590.600118637085,29,60563.26212084195,14,559.4285714285714,2046.0,Biking
1283,6878.0,50514.23,1586,140.96859021183346,565.3460332587655,,1503.0003356933594,1172.4003295898438,20,50486.447809041354,7,507.7142857142857,1390.0,Biking
1286,12604.0,52049.369999999995,1304,140.72331425727793,445.25493897274083,,1244.0000610351562,1239.2000122070312,16,52021.15901291929,17,231.94117647058823,2446.0,Biking
1287,4539.0,27347.16,910,165.0332778702163,87.6289195538888,,243.79990768432617,225.79991149902344,0,27347.16,2,2160.0,4303.0,Biking
1288,3028.0,6202.13,241,114.42301278488048,19.050250177833355,,111.79999580979347,114.59999504685402,0,6202.13,3,850.6666666666666,2138.0,Biking
129,15520.0,108191.4,2226,130.87698833510075,94.61125398306363,,1066.200041770935,1056.0000410079956,10,108171.32985406126,29,377.8965517241379,2871.0,Biking
1290,4924.0,30035.27,1389,132.10692669804976,502.4032276241642,,805.2005615234375,801.0006103515625,7,30027.41389328213,5,656.4,1728.0,Biking
