id,duration,distance,calories,heart_rate,avg_altitude,max_altitude,ascent,descent,number_of_hills,distance_between_hills,number_of_intervals,average_interval_duration,longest_interval,activity_type
157,19214.0,126697.2,2047,137.86192170818506,106.6413759320939,,1523.3999633789062,1528.599962234497,11,126676.86687910985,22,471.72727272727275,1955.0,Biking
158,5955.0,48171.23,991,149.09095607235142,249.02315188070293,,197.00001525878906,199.6000213623047,1,48170.332884843294,5,933.8,2328.0,Biking
16,9775.0,56607.44,1172,151.30135440180587,200.5434914467656,,444.80015563964844,450.400146484375,5,56587.859523885054,9,396.3333333333333,1315.0,Biking
160,10621.0,75712.31,1210,137.16443643849718,216.90288176170895,,583.4000549316406,602.0000610351562,6,75702.76811235315,5,773.6,1952.0,Biking
162,6815.0,60200.39,1100,145.76628010704727,179.83627795747728,,188.19998168945312,194.7999725341797,0,60200.39,3,2049.0,3317.0,Biking
163,6633.0,51144.77,837,134.75376196990425,205.75854994203746,,37.800018310546875,55.60002136230469,0,51144.77,5,909.2,2847.0,Biking
164,10384.0,77441.01,1380,148.83897844593372,582.22256812158,,1041.4000701904297,1035.2000579833984,4,77387.14711506647,10,535.2,3516.0,Biking
165,4343.0,33975.28,848,183.78272727272727,132.20045438246294,,484.1999740600586,483.59998321533203,0,33975.28,2,1530.5,3015.0,Biking
166,1469.0,10395.39,232,144.12396694214877,118.17465607193876,,2.0,8.800003051757812,0,10395.39,2,505.0,894.0,Biking
169,5397.0,43580.05,975,161.5112643678161,266.7196323649089,,354.40003967285156,353.80003356933594,3,43569.890950534565,6,583.1666666666666,1462.0,Biking
17,3937.0,41368.63,794,167.77169274537695,152.70384083906583,,167.7999725341797,161.99996948242188,0,41368.63,3,733.6666666666666,1787.0,Biking
170,7656.0,76064.03,1145,152.73965856861457,376.94596293719286,,296.20001220703125,295.8000183105469,0,76064.03,10,476.9,898.0,Biking
171,17125.0,105682.0,1810,138.59515366430261,181.10153697098775,,646.8000640869141,646.8000640869141,5,105634.78542272643,13,739.6153846153846,1995.0,Biking
172,9223.0,61454.38,1401,152.13285977374375,214.8681397793074,,785.7997894287109,785.7997894287109,8,61425.26198472499,6,902.6666666666666,2249.0,Biking
173,5674.0,36823.72,860,144.2120467117394,193.41155440336954,,169.80001831054688,160.6000213623047,0,36823.72,2,1290.5,1926.0,Biking
175,2465.0,346.9,481,156.7058346839546,302.31077804441776,,2.199981689453125,0.199981689453125,0,346.9,5,256.4,552.0,Biking
177,4520.0,49839.08999999999,773,160.93780487804878,194.90804853671935,,37.79997253417969,35.39997863769531,0,49839.08999999999,8,323.5,1149.0,Biking
178,9736.0,57348.84,1027,151.41067615658363,220.1948754307214,,532.4000396728516,532.2000427246094,3,57343.16977590268,10,378.4,1807.0,Biking
179,11320.0,90557.5,1615,149.17769804551034,157.33866453922658,,707.6000213623047,689.8000183105469,6,90549.01949274265,9,932.3333333333334,3082.0,Biking
18,10888.0,57301.78,958,137.42294520547946,217.92130201156826,,389.6000061035156,393.0,3,57263.55875724818,11,247.36363636363637,825.0,Biking
180,4266.0,35614.01,926,167.02062807881774,787.0700739404838,,773.7998657226562,770.7998657226562,11,35600.83776629414,6,481.6666666666667,2025.0,Biking
181,13325.0,101158.95999999999,1695,144.4593723624645,231.31449454254945,,1184.7999114990234,1186.39990234375,13,101126.26104361741,14,734.4285714285714,3177.0,Biking
182,180405.0,690.63,604,134.2922636103152,191.13982878851687,,29.399993896484375,4.399993896484375,0,690.63,3,681.3333333333334,726.0,Biking
183,10305.0,91657.19,1655,153.10082791247783,208.1931988554266,,347.99998474121094,353.99998474121094,1,91654.11128704916,5,1283.6,3124.0,Biking
184,17647.0,115685.64,2231,148.03175112251444,153.1769510162375,,2018.8000725209713,2014.4000724256039,14,115601.23499074896,16,547.625,2132.0,Biking
185,36070.0,116984.18,1861,141.10272427555094,265.7379144353832,,813.5999450683594,877.7999420166016,4,116927.4877619635,12,2153.1666666666665,20329.0,Biking
186,6159.0,486.12,968,146.77254098360655,193.0,,0,0,0,486.12,3,1167.0,2652.0,Biking
188,6104.0,55021.44,953,145.10803226937915,314.79445823474083,,862.2001647949219,844.0001678466797,11,55004.11894398296,7,545.7142857142857,1542.0,Biking
189,6392.0,51265.57,846,139.82457241487526,110.7550602052007,,276.40000915527344,271.80001068115234,3,51263.305585223236,5,794.4,2583.0,Biking
19,8136.0,64731.6,1110,140.17602166420482,239.55873945979047,,852.3997802734375,852.5997772216797,6,64709.23101266151,9,517.0,1419.0,Biking
190,45.0,22.28,763,137.57142857142858,218.98571450369698,,0.1999969482421875,0.1999969482421875,0,22.28,1,22.0,22.0,Biking
191,6538.0,55889.62,967,152.72880554680114,268.94289619404924,,135.7999267578125,145.99993896484375,0,55889.62,6,655.5,2037.0,Biking
194,6108.0,46011.42,731,126.8427501701838,171.07746758405816,,253.20008850097656,253.20008850097656,0,46011.42,3,1974.0,4974.0,Biking
195,11309.0,54809.35,1081,133.6027713625866,483.2715237377422,,1313.9998474121094,1376.7998352050781,11,54779.96775892705,8,804.25,3244.0,Biking
196,8897.0,47639.33,1084,161.4961899179367,255.1126026274311,,900.9997406005859,873.5997467041016,10,47615.65873051864,6,681.5,2206.0,Biking
197,12817.0,86519.25,1623,145.67368147570798,218.30371567622154,,749.2000122070312,749.8000183105469,7,86488.77334779815,12,484.8333333333333,3368.0,Biking
198,10440.0,78971.05,1130,128.13849389144804,166.93090214453312,,229.40000915527344,224.60000610351562,0,78971.05,5,1697.0,3897.0,Biking
2,4676.0,40855.36,824,154.99041297935102,138.2945428696354,,55.199981689453125,60.199981689453125,0,40855.36,6,435.8333333333333,829.0,Biking
20,7101.0,55180.99,1227,153.46182728410514,192.91455992251872,,432.4001159667969,432.60011291503906,2,55176.96385014729,4,1434.5,2930.0,Biking
200,14392.0,118769.39000000001,1603,134.0999147848317,177.10394830734887,,446.6000213623047,443.20001220703125,3,118765.26764946505,6,2069.6666666666665,6313.0,Biking
201,11631.0,87340.97000000002,1396,140.9266697804764,89.46451174055845,,236.20000457763672,235.8000030517578,0,87340.97000000002,14,429.7142857142857,1507.0,Biking
202,6463.0,68364.85,1131,158.29837807606265,472.79093972361864,,664.6000671386719,690.4000854492188,7,68321.95576209185,10,376.0,939.0,Biking
203,4650.0,31056.24,573,131.22849213691026,194.15282025897426,,59.19999694824219,22.600006103515625,0,31056.24,4,747.25,1098.0,Biking
206,10380.0,79163.87000000001,1395,145.75898382368908,250.33516452993481,,193.79998779296875,196.5999755859375,0,79163.87000000001,10,627.4,1685.0,Biking
207,3895.0,29112.06,605,141.51326699834163,155.45787850501722,,70.19996643066406,61.59996032714844,0,29112.06,4,495.5,876.0,Biking
208,15623.0,96051.61,1330,131.351194618418,250.14776154024588,,413.4000701904297,432.4000701904297,2,96040.48841931955,7,1253.7142857142858,2747.0,Biking
209,19532.0,159521.84,2236,142.2420448332422,235.647370438448,,1011.9999694824219,1010.7999572753906,6,159489.63974706072,10,1177.3,6314.0,Biking
210,28455.0,94379.08,1741,138.1222784253354,236.53309882360944,,545.7999572753906,532.7999572753906,4,94374.98823783657,13,1367.923076923077,14045.0,Biking
211,15922.0,119450.22999999998,1964,142.90921539093523,228.5728876604114,,827.7999877929688,810.9999847412109,8,119421.89667612396,12,750.1666666666666,4366.0,Biking
212,21402.0,158538.12,2846,150.72288414133115,269.23045408441675,,1770.4000549316406,1771.6000518798828,10,158523.13039282605,19,735.3684210526316,2191.0,Biking
213,4751.0,32146.15,499,131.62811434565958,217.8845005270505,,51.99998474121094,48.399993896484375,0,32146.15,4,1006.5,2284.0,Biking
215,5210.0,41480.850000000006,821,157.14189602446484,309.2449328003552,,272.7999572753906,356.59996032714844,3,41464.23451088809,3,1252.6666666666667,3523.0,Biking
216,6126.0,43718.53,691,153.16747967479674,162.70763923210825,,15.600021362304688,18.800033569335938,0,43718.53,4,447.0,454.0,Biking
219,7348.0,63976.42,996,140.1996171725458,177.0262503307114,,109.00004577636719,105.60005187988281,0,63976.42,7,839.7142857142857,3830.0,Biking
22,4792.0,517.01,743,138.38560411311053,157.54858610256164,,2.0,0.1999969482421875,0,517.01,3,1116.6666666666667,1533.0,Biking
220,16768.0,107765.58,1956,145.521140472879,34.03146036521574,,1846.599995329976,1857.7999960929155,17,107755.6146774915,14,745.7142857142857,3355.0,Biking
221,2730.0,684.23,545,156.80104712041884,181.39999389648438,,0,0,0,684.23,2,383.5,575.0,Biking
222,15678.0,122532.70000000001,1963,142.95620437956205,223.9905370239474,,986.5999755859375,976.9999847412109,6,122499.66815840201,16,506.75,2517.0,Biking
223,8156.0,81226.6,1416,162.37326292384657,190.1470817430209,,597.3999633789062,353.9999771118164,6,81198.3454026141,6,854.0,2823.0,Biking
226,193155.0,77568.26,935,149.91614123581337,226.7157630824201,,765.4000549316406,823.2000579833984,6,77552.78132417619,16,243.8125,1287.0,Biking
227,8623.0,52619.03,994,150.10005621135468,300.3668350897323,,693.8000946044922,689.0000915527344,7,52553.806982578426,8,335.375,1027.0,Biking
228,4055.0,4885.02,654,164.93093699515347,789.6730716907068,,879.3999938964844,445.6000061035156,10,4878.449040813371,2,1202.5,1205.0,Biking
229,2219.0,18416.63,412,141.90138408304497,173.5200688979205,,109.0,101.80000305175781,0,18416.63,2,952.0,1754.0,Biking
23,9513.0,68556.67,1306,151.25182892515477,220.2418130328297,,544.7999725341797,555.9999694824219,4,68533.39319596672,8,568.875,1737.0,Biking
231,10679.0,92358.5,1689,157.19132424634364,166.57998102485618,,49.20001220703125,46.600006103515625,0,92358.5,5,1255.6,5679.0,Biking
232,8240.0,56153.95,943,148.356774496015,249.16990091473187,,75.39996337890625,81.99996948242188,0,56153.95,5,695.6,1769.0,Biking
235,21583.0,79536.92,1835,153.0775930324624,207.26281356106776,,787.2002410888672,802.8002471923828,3,79528.28364526154,8,2350.0,14909.0,Biking
236,8674.0,56325.46,989,144.69375534644996,293.56601077020764,,1122.199951171875,1155.7999572753906,12,56308.254277823486,8,377.75,908.0,Biking
237,5291.0,43433.53,765,139.5092653150207,175.3683530399233,,48.5999755859375,203.5999755859375,0,43433.53,2,1863.0,3725.0,Biking
238,11104.0,68636.29,1238,154.97474901125648,250.9016733056403,,732.4000854492188,734.60009765625,5,68628.40027901925,8,482.5,1693.0,Biking
239,11621.0,90893.96,1589,152.85072899791714,249.32362870346807,,1012.8000793457031,1012.6000671386719,6,90879.90776848859,5,1116.4,2506.0,Biking
24,15545.0,121033.93,1922,144.6782078906308,297.6722487683406,,509.5999450683594,529.7999420166016,3,121018.88139276182,11,746.0,1829.0,Biking
240,2407.0,19749.17,353,130.94252873563218,162.08702798978058,,16.599990844726562,8.199996948242188,0,19749.17,2,920.5,1802.0,Biking
241,4325.0,26509.78,422,117.18884327457135,169.00632822994334,,21.399993896484375,21.199981689453125,0,26509.78,2,1311.5,2615.0,Biking
244,9834.0,79311.17,1184,146.20880361173815,251.6731942566469,,455.7999572753906,451.9999694824219,3,79299.43472065625,12,356.1666666666667,692.0,Biking
247,4927.0,35772.97,1094,173.52681926887598,678.2318992093612,,913.800048828125,251.00003051757812,6,35730.091982815684,6,475.6666666666667,1806.0,Biking
249,6945.0,65294.74,1513,176.0086956521739,302.1251729975842,,1077.5999755859375,1051.5999755859375,15,65263.94325291716,10,471.6,2290.0,Biking
25,12081.0,101845.96,1484,142.5049318123338,214.69476552215056,,632.6000671386719,635.8000640869141,5,101833.25387186497,9,767.5555555555555,4148.0,Biking
250,67331.0,44858.36,789,143.07190860215053,109.32916612266213,,165.60000228881836,205.99999618530273,1,44856.0975398572,4,576.0,627.0,Biking
251,15913.0,113773.97,1803,142.58243003896564,241.0413318067842,,905.5999755859375,901.7999725341797,10,113729.38596377091,12,771.6666666666666,2465.0,Biking
254,7420.0,71022.31,1094,155.82620179609086,447.06555681183295,,675.8000183105469,693.8000183105469,7,71009.26981215795,10,369.6,934.0,Biking
256,11349.0,99540.4,1782,163.5029695619896,216.90159596313612,,973.2000122070312,967.8000106811523,7,99462.28345591243,11,654.1818181818181,2337.0,Biking
257,15218.0,96860.32,1682,139.30580591071055,149.137371827761,,823.999933719635,648.7999367713928,5,96830.51300098286,10,891.9,3430.0,Biking
258,168138.0,10975.1,247,148.87747035573122,180.88205112555087,,59.00006103515625,61.40007019042969,0,10975.1,2,239.0,261.0,Biking
259,8964.0,65905.32999999999,1202,145.3951786482996,189.38269498827538,,301.60028076171875,299.2002716064453,0,65905.32999999999,4,1078.25,3382.0,Biking
260,7128.0,69143.95,1117,159.0599913056079,341.736723947228,,889.4000854492188,893.2000732421875,11,69120.57555355666,8,520.5,2683.0,Biking
262,2471.0,26178.43,493,156.73794712286158,259.39206826075053,,355.4000701904297,262.8000793457031,1,26177.15749326058,4,318.5,545.0,Biking
263,12624.0,76740.55,1435,145.10399825213022,189.84232006277193,,555.6000366210938,519.6000366210938,5,76724.00926128445,9,733.7777777777778,2079.0,Biking
264,9212.0,59056.58,1120,139.01433691756273,198.6211468862132,,725.3999633789062,721.5999603271484,6,59028.6280812113,10,218.4,414.0,Biking
265,9421.0,79272.36,1071,127.49586146808974,172.25981205778427,,63.20001220703125,69.20001220703125,0,79272.36,4,1898.25,4627.0,Biking
266,4281.0,24459.26,503,158.4070548712206,97.62015665658778,,468.0000228881836,422.4000244140625,5,24440.300863989338,3,463.0,1054.0,Biking
269,5137.0,46264.76000000001,808,142.8593445181428,175.12750850205677,,23.0,23.399993896484375,0,46264.76000000001,3,1611.6666666666667,2498.0,Biking
27,9031.0,77818.19,1199,139.50395123052607,234.5473457916942,,343.39988708496094,340.19989013671875,3,77813.48597638107,7,992.0,2265.0,Biking
270,17138.0,131464.88,2429,152.54119038234134,232.80520379980297,,521.39990234375,511.9999084472656,3,131446.36894006765,8,1282.5,3774.0,Biking
272,7215.0,57391.90000000001,954,137.7923704954955,249.02308590777287,,359.2000427246094,352.2000427246094,1,57387.91601532243,6,1097.3333333333333,3489.0,Biking
273,12101.0,96519.74,1699,148.69700176366842,30.271675456082694,,972.7999973297119,973.5999973416328,5,96512.10564089108,12,646.75,2178.0,Biking
274,8195.0,52073.73,920,127.36856988957716,233.86256452047243,,552.7999725341797,486.7999725341797,6,52073.06775656356,4,1403.0,3705.0,Biking
275,4053.0,32876.82,751,149.66924564796906,15.777777785740376,,183.99999380111694,181.39999341964722,0,32876.82,2,1493.5,2791.0,Biking
277,4969.0,50909.68,1046,172.0050909090909,379.4665456431996,,526.3999633789062,524.3999633789062,14,50894.470548683166,8,374.875,982.0,Biking
278,10978.0,86926.42,1447,156.53327987169206,254.0252340725162,,943.4001312255859,944.0001373291016,5,86902.7897618947,5,989.0,2905.0,Biking
279,13669.0,82782.66,1435,134.95742574257426,496.8932673660127,,903.9999847412109,884.1999816894531,3,82715.26347032633,8,815.125,3322.0,Biking
28,11211.0,95178.28,1519,138.97595709265767,81.73534302225511,,854.7999904155731,870.1999903917313,7,95169.09828408153,14,574.3571428571429,2422.0,Biking
281,1808.0,11202.07,236,163.33668730650155,248.38405713060692,,125.60000610351562,123.80000305175781,0,11202.07,1,869.0,869.0,Biking
282,18180.0,120888.05,1685,150.00892325996432,179.54321403759525,,848.6000671386719,802.4000701904297,6,120619.66506060885,6,1348.0,3738.0,Biking
284,14216.0,109266.98000000001,1670,140.74170695115853,114.02868776151311,,528.0000076293945,540.4000091552734,6,109255.91897746989,5,1314.4,2906.0,Biking
287,18982.0,120580.98,2262,143.17027432490354,167.10220748855482,,1887.6000370830297,1917.400038704276,15,120545.78157759398,16,593.0,1304.0,Biking
288,11154.0,73147.03,1547,152.9870474925274,184.28389237529612,,506.4002380371094,439.4002380371094,2,73143.59826940203,9,743.5555555555555,3276.0,Biking
29,6668.0,41072.45,747,137.64447463768116,202.4432967780293,,349.00001525878906,342.8000030517578,2,41064.619428125014,9,397.44444444444446,1116.0,Biking
290,12763.0,103092.04000000001,1643,146.22911160805043,220.6170763921922,,651.9999542236328,654.199951171875,3,103058.66760794815,14,543.0,4035.0,Biking
292,13536.0,106682.94,1515,132.484499887951,205.36711696329257,,865.5999755859375,859.7999725341797,9,106638.92035938927,11,1054.7272727272727,3111.0,Biking
296,15562.0,154001.06,2070,150.3642444088344,401.38761010245986,,1082.0000305175781,1074.0000305175781,11,153968.84611820284,11,898.1818181818181,2928.0,Biking
299,3568.0,22329.81,442,128.12110311750598,222.32301870295757,,5.600006103515625,4.8000030517578125,0,22329.81,3,919.3333333333334,1687.0,Biking
3,9292.0,74636.67,1373,151.17078885706846,236.6290548811726,,798.6002197265625,861.8002319335938,4,74628.77328916332,6,874.1666666666666,2647.0,Biking
30,5750.0,50273.24,773,137.7115127175368,175.86452374847698,,62.59999084472656,58.79998779296875,0,50273.24,4,1101.5,2584.0,Biking
300,6358.0,49670.94,989,152.47497177267596,208.06586365848725,,624.5999450683594,623.199951171875,4,49648.39953651572,7,429.85714285714283,1082.0,Biking
302,5032.0,374.05999999999995,977,157.72972972972974,281.26780974367034,,16.5999755859375,2.0,0,374.05999999999995,2,1831.0,3053.0,Biking
303,9590.0,66540.51,1109,135.63029556650247,207.47793031889816,,690.8000640869141,695.4000549316406,5,66493.62792975469,10,289.5,556.0,Biking
304,3484.0,29437.6,550,138.7624872579001,180.21671765684232,,173.59999084472656,176.59999084472656,0,29437.6,3,858.6666666666666,2444.0,Biking
305,11935.0,99013.18,1528,150.27728295977292,239.02251179913455,,845.7999420166016,842.1999359130859,10,98981.19987177261,13,575.2307692307693,2411.0,Biking
308,3480.0,361.76,354,123.32372505543238,156.95653829976354,,2.1999969482421875,0,0,361.76,2,947.5,1707.0,Biking
309,18372.0,126443.82,2374,148.84515348555874,136.2563134387674,,912.6000289916992,818.6000289916992,8,126382.07704692351,12,900.3333333333334,2899.0,Biking
31,8233.0,54492.96,900,132.1274455002795,260.72968123784074,,927.3999328613281,877.9999237060547,6,54459.27679365052,10,478.4,1412.0,Biking
311,13514.0,82163.03,1526,155.34666190646197,190.80000078009945,,163.20001220703125,167.00001525878906,0,82163.03,7,601.8571428571429,2083.0,Biking
314,4174.0,15538.26,568,147.99543378995435,126.70022840804705,,75.5999984741211,22.800003051757812,0,15538.26,3,1130.3333333333333,2456.0,Biking
316,9927.0,79576.53,1361,152.65490970654628,244.0589164794164,,832.6001434326172,835.2001495361328,5,79569.5554831578,4,1397.25,3224.0,Biking
318,8722.0,45638.03999999999,964,144.79342359767892,193.05787243132895,,436.59998321533203,422.1999816894531,4,45623.97331605538,6,1108.0,4462.0,Biking
319,4532.0,34294.41,673,137.1090146750524,132.18169066124577,,74.99999237060547,65.19998931884766,0,34294.41,6,374.6666666666667,1097.0,Biking
32,12000.0,96585.82,1436,135.03804894401608,245.65534698583517,,771.1999206542969,830.9999237060547,8,96469.8130406016,8,1247.375,4540.0,Biking
321,9179.0,66747.54000000001,1400,152.25475901174565,188.52920221365045,,305.00010681152344,309.00010681152344,0,66747.54000000001,4,1013.0,2579.0,Biking
322,15728.0,91521.62,1494,139.88390501319262,255.71103797046993,,698.9999694824219,677.5999450683594,4,91513.44162550071,8,678.0,2745.0,Biking
323,10885.0,97621.6,1379,142.04386138613862,209.09784286139674,,256.2000274658203,247.60003662109375,0,97621.6,7,835.2857142857143,1957.0,Biking
325,8805.0,60679.27,1184,150.96309592188396,198.79575086940918,,38.59999084472656,44.59999084472656,0,60679.27,4,1145.5,2809.0,Biking
327,649.0,1.52,73,116.62461538461538,303.72891207181493,,10.79998779296875,10.0,0,1.52,2,255.0,470.0,Biking
328,4361.0,41592.0,725,157.5457700650759,312.6547509712666,,414.79994201660156,432.3999481201172,2,41577.0459983231,6,313.3333333333333,879.0,Biking
329,3161.0,32552.06,740,178.37722185648454,342.71033428059036,,173.39999389648438,171.0,0,32552.06,2,1265.5,2278.0,Biking
33,33807.0,65572.95,1168,135.70885005636978,225.74937986440563,,498.5999755859375,539.3999786376953,5,65543.50805960466,9,561.3333333333334,1467.0,Biking
330,20044.0,123463.79000000001,2238,141.18498578428407,416.8845680619417,,2171.7999420166016,2230.399932861328,13,123455.64925222333,12,713.3333333333334,3298.0,Biking
331,5437.0,176.60999999999999,1023,154.75213675213675,176.0484389606704,,2.0,2.399993896484375,0,176.60999999999999,2,1885.0,3121.0,Biking
332,9790.0,76527.44,1513,162.62311015118792,259.5672784974199,,902.8001403808594,925.400146484375,6,76507.0916951609,7,728.7142857142857,1545.0,Biking
334,6910.0,51857.06,838,137.8450404427416,225.11919963994194,,266.1999816894531,269.3999786376953,3,51845.178206307675,5,553.8,1829.0,Biking
335,11771.0,87030.60999999999,1378,138.21310160427808,240.91171179786724,,648.8000640869141,646.8000640869141,7,87001.50205018024,12,500.6666666666667,3511.0,Biking
336,6551.0,44202.73,815,138.7040139616056,289.1712386845294,,487.9999237060547,550.7999420166016,1,44199.85046020063,9,408.55555555555554,928.0,Biking
34,7302.0,59802.7,1144,156.7869017632242,189.10690190005363,,267.800048828125,264.2000427246094,0,59802.7,6,559.8333333333334,1384.0,Biking
341,16113.0,103489.1,1925,148.07741364038972,245.56928283312976,,969.8000030517578,950.0000152587891,11,103448.79647194457,14,500.35714285714283,1744.0,Biking
342,1014.0,9265.0,1027,162.01876675603216,222.89973179712374,,60.59992980957031,60.19993591308594,0,9265.0,2,145.0,287.0,Biking
348,35670.0,91594.84,1463,130.11171293161814,241.06056408113395,,483.00006103515625,521.8000640869141,3,91561.28471764458,12,586.25,2198.0,Biking
349,1980.0,19454.65,505,183.70830271858927,186.45819259968687,,313.00006103515625,307.6000518798828,0,19454.65,2,910.0,1629.0,Biking
350,19700.0,138954.73,2222,138.49210607780415,31.904241052422467,,1852.599974513054,1996.3999699354172,17,138923.60421678217,21,617.4285714285714,2090.0,Biking
352,10430.0,83776.55,1370,155.58152831225948,239.18403546971368,,456.59999084472656,462.1999969482422,3,83764.11958045786,5,1059.2,3120.0,Biking
